stratum,mission_id,planner_id,condition,method_internal_id,runtime_method_id,public_method_name,status,task_complete,all_threshold_checks_pass,failure_identifier,failure_message,service_corrected_mission_time_s,service_corrected_modeled_energy_j,flight_time_s,service_time_s,flight_controller_sensitive_energy_j,service_energy_j,position_rms_m,position_p95_m,position_max_m,vertical_p95_error_m,attitude_p95_rad,acceleration_p95_mps2,acceleration_max_mps2,jerk_p95_mps3,jerk_max_mps3,robust_compensation_p95_mps2,rotor_command_total_variation_n,minimum_per_rotor_margin_n,solver_deadline_miss_count
controller_comparison,MU_SEATTLE_WA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,0,,,716.3979999995653,858139.1922346294,604.4299999995653,111.968,750506.7874735153,107632.40476111413,0.14427695169036833,0.24900838760057306,0.3590578062798806,0.034511983096301435,0.020993663061681756,1.1232603621486381,1.7972773639740085,0.6123648108031953,4.93423491129846,0.3553057120871946,3527.439110733483,5.302170951396313,0.0
controller_comparison,MU_SEATTLE_WA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,741.5338824861113,887902.1937426657,629.5658824861114,111.96799999999998,780269.7889815515,107632.40476111413,0.3307727911927989,0.46736758133370915,0.6754420774959843,0.34518666494882666,0.032287008585440556,1.0660981632140367,1.907650004060303,0.6134513509079922,1.8694567300340617,0.0,617.6369780528642,11.640853750268871,0.0
controller_comparison,MU_SEATTLE_WA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,741.5338824861113,888232.3983006143,629.5658824861114,111.96799999999998,780599.9935395002,107632.40476111413,0.28049994199612466,0.4595454537127796,0.7715527767101987,0.10984273734506012,0.05737312132633336,1.1223390048741768,2.0266038169771394,0.9280212791836713,2.228109890275122,0.35735381720821136,1581.0309573648742,11.495817569674752,0.0
controller_comparison,MU_SEATTLE_WA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,741.5338824861113,887796.8263871422,629.5658824861114,111.96799999999998,780164.421626028,107632.40476111413,0.6119739804649625,0.8409595619977388,1.051995749380732,0.49470339238255434,0.04109639965021831,1.0798309603547607,2.012667629495252,0.6051334183388882,1.8527741620413027,0.0,529.0664493374974,11.678646101037035,0.0
controller_comparison,MU_SEATTLE_WA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,741.5338824861113,888267.6667267944,629.5658824861114,111.96799999999998,780635.2619656803,107632.40476111413,0.2631832916313848,0.420916627902208,0.6908100817483984,0.12646884436144035,0.058848635520812737,1.1210543281775747,2.0179595387130806,0.9539094722961003,2.228972168130946,0.3229645771784017,1489.9633829087147,11.603335187297471,0.0
payload_variation,MU_CAMBRIDGE_MA_02,P_DIST_FIXED,FIXED_INITIAL_MASS,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,732.4679999995808,1033035.42233964,620.4999999995808,111.968,907543.3939745873,125492.02836505263,0.1619273817846522,0.2487535825656658,0.4595910501895629,0.0547959890964691,0.01942993422192059,1.169993444276749,1.9320343626896943,0.8967947898149553,5.175403695863318,0.5354233516972141,4735.616539755194,6.442536381838384,0.0
payload_variation,MU_CAMBRIDGE_MA_02,P_DIST_FIXED,DYNAMIC_UNLOADING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,734.187999999579,901957.0548662968,622.219999999579,111.968,796615.6418081057,105341.41305819107,0.14161964551335474,0.2320289993042513,0.40090347183658026,0.04171826146819768,0.017831318339086404,1.1377719923472378,1.8280950387388741,0.7640913922679868,5.104842282435621,0.49152256899091534,4430.328304723927,7.8619305351524,0.0
payload_variation,MU_CAMBRIDGE_MA_02,P_ENERGY_WIND_PAYLOAD,FIXED_INITIAL_MASS,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,730.8879999995822,1029709.6501690061,618.9199999995823,111.968,904217.6218039534,125492.02836505263,0.1787022414968389,0.2683113645159173,0.4575201557401286,0.058996162124275386,0.017535593260087485,1.070136332468492,1.5825979070748255,0.601089563117213,4.0256014859020794,0.5577869375001331,3410.8865737959413,8.115942495037267,0.0
payload_variation,MU_CAMBRIDGE_MA_02,P_ENERGY_WIND_PAYLOAD,DYNAMIC_UNLOADING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,728.0579999995848,894329.3079114362,616.0899999995848,111.968,788987.8948532451,105341.41305819107,0.1370498430640068,0.2157140237215875,0.3107588627432158,0.04294015521889172,0.016754844089451982,1.083306298231429,1.5774741088346411,0.5864325484409393,4.317380807227982,0.49421869653996164,3320.5533445535234,10.231483657186576,0.0
payload_variation,MU_MANHATTAN_NY_02,P_DIST_FIXED,FIXED_INITIAL_MASS,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,674.0779999995983,945015.6649178051,562.1099999995984,111.968,819523.6365527525,125492.02836505263,0.1073999851239707,0.16679922659542304,0.2381927533190482,0.059543634527710054,0.015875664630190533,1.0275627832142467,1.7770909724408723,0.5994300088727575,5.33627592837321,0.48144883157654245,3327.0614365605475,7.599811840949226,0.0
payload_variation,MU_MANHATTAN_NY_02,P_DIST_FIXED,DYNAMIC_UNLOADING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,1,,,667.1079999996047,803085.4027978649,555.1399999996047,111.968,696060.2580375683,107025.1447602966,0.08570524081209668,0.13396481832004348,0.18574482607937973,0.038736148991590724,0.015659213957980762,1.0252723562669805,1.5892598752756102,0.6208785525460682,3.165848171947883,0.3930408022169485,3981.5939233443196,8.317334558066062,0.0
payload_variation,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,FIXED_INITIAL_MASS,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,1,,,690.3679999995835,962528.4276576329,578.3999999995835,111.968,837036.3992925802,125492.02836505263,0.09954754109590122,0.15242061917757285,0.1872836585078825,0.06009557151285527,0.0159892618093861,0.778275780954601,1.3867219879175632,0.5393519763672587,3.566405446839282,0.47978856868589825,2992.12417440945,9.016116450748601,0.0
payload_variation,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,DYNAMIC_UNLOADING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,1,,,685.0879999995883,807469.870194841,573.1199999995883,111.968,699381.9946686216,108087.87552621937,0.07748390174738826,0.11899040652962763,0.17327853173216734,0.041236448487453004,0.015391101859985103,0.7956627047057199,1.3377678639403985,0.5786196317560958,3.59972018429216,0.38938402308751335,3540.2159550196534,11.077726480437999,0.0
payload_variation,MU_SEATTLE_WA_02,P_DIST_FIXED,FIXED_INITIAL_MASS,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,730.787999999552,1019824.4086695078,618.819999999552,111.968,894332.3803044552,125492.02836505263,0.16738355841113772,0.26788360731440053,0.45598463272250817,0.051096070384165415,0.02491952687257457,1.2125365826324759,2.022609856957676,1.1638246735325448,5.059273791258356,0.3919522471054895,5149.888371170909,5.302170951396313,0.0
payload_variation,MU_SEATTLE_WA_02,P_DIST_FIXED,DYNAMIC_UNLOADING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,729.1879999995534,873842.2440328405,617.2199999995535,111.968,766209.8392717263,107632.40476111413,0.14443929398524588,0.20594752107765418,0.4695109618136482,0.04007483772733522,0.02190515981548231,1.2049017548335577,1.817371717195426,0.7568764793380227,6.439206475791178,0.3550533350750655,4332.196959172315,5.302170951396313,0.0
payload_variation,MU_SEATTLE_WA_02,P_ENERGY_WIND_PAYLOAD,FIXED_INITIAL_MASS,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced Energy Aware eNMPC with Robust SE(3) Tracking Control,VALID_CASE_COMPLETE,1,0,,,719.6979999995623,1004676.4837767466,607.7299999995623,111.968,879184.4554116939,125492.02836505263,0.17652224174518677,0.3211659230133479,0.44891724896842206,0.04932098219099146,0.022674933172210334,1.1482605540390496,1.8110291303964137,0.8335539581656265,4.93423491129846,0.41434736448650467,4286.298670549573,5.302170951396313,0.0
